EvaluatedPreference,ExtentCompetedCode,ExtentCompetedDescription,NontraditionalGovernmentContractorParticipationCode,NontraditionalGovernmentContractorParticipationDescription,SolicitationProcedures,TypeOfAgreement,CompletionDate,Date_Signed,EstimatedUltimateCompletionDate,Fiscal_Year,PeriodofPerformanceStartDate,ModificationNumber,PIID,PIIDAgencyID,ReferencedIDVAgencyID,ReferencedIDVModNumber,Referenced_IDV_PIID,InherentlyGovernmentalDescription,InherentlyGovernmentalFunction,TreasuryAccountSymbolAgencyIdentifier,TreasuryAccountSymbolInitiative,TreasuryAccountSymbolMainAccountCode,TreasuryAccountSymbolSubAccountCode,Contracting_Agency_ID,DepartmentID,DepartmentIDtext,ContractingOfficeID,ContractingOfficeName,ContractingOfficeRegion,MajorCommandCode,MajorCommandID,MajorCommandName,OrganizationID,ParentMacomCode,SubCommand1Code,SubCommand1ID,SubCommand1Name,SubCommand2Code,SubCommand2ID,SubCommand2Name,SubCommand3Code,SubCommand3ID,SubCommand3Name,SubCommand4Code,SubCommand4ID,SubCommand4Name,Funding_Agency_ID,Funding_Agency_Name,Funding_Department_ID,Funding_Department_Name,FundingOfficeID,FundingOfficeName,Granular,CongressionalDistrict-PlaceofPerformance,Place_of_Performance_Zip_Code,PrincipalPlaceofPerformanceCityName,PrincipalPlaceofPerformanceCountryCode,PrincipalPlaceofPerformanceCountryName,PrincipalPlaceofPerformanceCountyCode,PrincipalPlaceofPerformanceCountyName,PrincipalPlaceofPerformanceLocationCode,PrincipalPlaceofPerformanceLocationName,PrincipalPlaceofPerformanceStateCode,Description_of_Requirement,ProductOrServiceCode,ApprovedBy,ApprovedDate,contractactiontype,ClosedBy,ClosedStatus,ClosedStatusDate,CreatedVia,LastModifiedBy,LastModifiedDate,PreparedBy,PreparedDate,ReasonForModificationCode,ReasonForModificationDescription,CAGECode,ContractorName,CountryofIncorporation,DoingBusinessAsName,LegalBusinessName,UltimateParentLegalBusinessName,BLANK2(DEPRECATED),UltimateParentUniqueEntityID,BLANK1(DEPRECATED),UniqueEntityID,VendorAddressCity,VendorAddressCountry,VendorAddressLine1,VendorAddressLine2,VendorAddressLine3,VendorAddressState,VendorAddressZipCode,VendorCongressionalDistrict,VendorPhoneNumber,BaseandAllOptionsValue(TotalContractValue),BaseandExercisedOptionsValue,Action_Obligation_Then_Year,NonGovernmentDollars,NumberOfActions,NumberofRecords,ContractingAgencyName,Customer,SubCustomer,SubCustomer.sum,SubCustomer.platform,ProductOrServiceCodeText,SimpleArea,ProductOrServiceArea,ProductServiceOrRnDarea,CrisisProductOrServiceArea,Action_Obligation_OMB23_GDP21,dFYear,Engine
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,4/30/2021,9/29/2020,4/30/2021,2020,7/10/2017,P00016,HR00111790009,9700,NA,0,,NA,NA,97,,0400,,97AE,9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,NO REGION IDENTIFIED,,,,~ORG-1144~ORG-2114~~~~~~,NA,,,,,,,,,,NA,NA,NA,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,92686690111,18,334786447,JUPITER,USA,UNITED STATES,99,PALM BEACH,NA,JUPITER,FL,ADVANCED FULL RANGE ENGINE (AFRE),AD92,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,9/29/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,9/29/2020,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,9/29/2020,C,FUNDING ONLY ACTION,1SYX4,,USA,,"AEROJET ROCKETDYNE, INC.",AEROJET ROCKETDYNE  INC.,NA,MJLVU5WMX9M9,NA,MJLVU5WMX9M9,JUPITER,UNITED STATES,15270 ENDEAVOR DR,,NA,FLORIDA,334786447,18,9163554693,$0.00,$0.00,106491.02,$0.00,1,1,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),Defense,Other DoD,Other DoD,Other DoD,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,109300.63467650258,2020-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,4/30/2021,2/11/2021,4/30/2021,2021,7/10/2017,P00017,HR00111790009,9700,NA,0,,NA,NA,97,,0400,,97AE,9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,NO REGION IDENTIFIED,,,,~ORG-1144~ORG-2114~~~~~~,NA,,,,,,,,,,NA,NA,NA,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,95079176111,18,334786447,JUPITER,USA,UNITED STATES,99,PALM BEACH,NA,JUPITER,FL,ADVANCED FULL RANGE ENGINE (AFRE),AD92,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,2/11/2021,OTHER TRANSACTION AGREEMENT,,N,,WP,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,2/11/2021,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,2/11/2021,M,OTHER ADMINISTRATIVE ACTION,1SYX4,,USA,,"AEROJET ROCKETDYNE, INC.",AEROJET ROCKETDYNE  INC.,NA,MJLVU5WMX9M9,NA,MJLVU5WMX9M9,JUPITER,UNITED STATES,15270 ENDEAVOR DR,,NA,FLORIDA,334786447,18,9163554693,$0.00,$0.00,0,$0.00,1,1,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),Defense,Other DoD,Other DoD,Other DoD,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,0,2021-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,9/13/2021,9/11/2020,9/13/2021,2020,9/14/2020,0,FA86492099131,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8649,FA8649  AFRL RGKB,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBEQ,F4FBEQ AFRL RGF,92265974111,05,460772904,ZIONSVILLE,USA,UNITED STATES,11,BOONE,NA,ZIONSVILLE,IN,IN-WING ENGINE PERFORMANCE RESTORATION,AD92,RICHARD.PORTER.12.FA8649@US.AF.MIL,9/11/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,RICHARD.PORTER.12.FA8649@US.AF.MIL,9/11/2020,DONNA.SIZEMORE.FA8649@US.AF.MIL,9/10/2020,,,8CDA6,,USA,,AEROCORE TECHNOLOGIES LLC,AEROCORE TECHNOLOGIES LLC,NA,YY5XFMHYDFQ3,NA,YY5XFMHYDFQ3,ZIONSVILLE,UNITED STATES,8965 SNOWBERRY CT.,,NA,INDIANA,460772904,05,2036739736,"$1,500,000.00","$1,500,000.00",1500000,"$3,000,000.00",1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,1539575.374663083,2020-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,9/15/2021,2/26/2021,10/15/2023,2021,8/21/2020,P00003,FA86492099140,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8649,FA8649  AFRL RGKB,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBEQ,F4FBEQ AFRL RGF,95319562111,06,321145723,DAYTONA BEACH,USA,UNITED STATES,127,VOLUSIA,NA,DAYTONA BEACH,FL,"BUNDLED 5G UNMANNED AERIAL VEHICLE HARDWARE WITH ANALYTICS FOR ENVIRONMENTAL MANAGEMENT USING PHOTOGRAMMETRY AND VEGETATIVE ANALYSIS SOFTWARE TOOLKIT (VAST), A CODELESS ARTIFICIAL INTELLIGENCE (AI) SEARCH ENGINE FOR THE PHYSICAL WORLD",AD92,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,2/26/2021,OTHER TRANSACTION AGREEMENT,,N,,WP,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,2/26/2021,DIAMONT.DANIEL.FA8649@US.AF.MIL,2/26/2021,G,EXERCISE AN OPTION,83BX3,,USA,,ROBOTIC SERVICES INC,ROBOTIC SERVICES INC,NA,FEKFH16UQ5F3,NA,Z3VXKK9S3623,DAYTONA BEACH,UNITED STATES,800 S CLYDE MORRIS BLVD,,NA,FLORIDA,321145723,06,6306079807,$0.00,"$750,000.00",750000,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,750000,2021-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,9/15/2021,6/4/2021,10/15/2023,2021,8/21/2020,P00004,FA86492099140,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8649,FA8649  AFRL RGKB,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBEQ,F4FBEQ AFRL RGF,97368921111,06,321145723,DAYTONA BEACH,USA,UNITED STATES,127,VOLUSIA,NA,DAYTONA BEACH,FL,"BUNDLED 5G UNMANNED AERIAL VEHICLE HARDWARE WITH ANALYTICS FOR ENVIRONMENTAL MANAGEMENT USING PHOTOGRAMMETRY AND VEGETATIVE ANALYSIS SOFTWARE TOOLKIT (VAST), A CODELESS ARTIFICIAL INTELLIGENCE (AI) SEARCH ENGINE FOR THE PHYSICAL WORLD",AD92,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,6/4/2021,OTHER TRANSACTION AGREEMENT,,N,,WP,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,6/4/2021,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,6/4/2021,C,FUNDING ONLY ACTION,83BX3,,USA,,ROBOTIC SERVICES INC,ROBOTIC SERVICES INC,NA,FEKFH16UQ5F3,NA,Z3VXKK9S3623,DAYTONA BEACH,UNITED STATES,800 S CLYDE MORRIS BLVD,,NA,FLORIDA,321145723,06,6306079807,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,0,2021-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,12/10/2021,3/25/2021,12/10/2021,2021,7/10/2017,P00018,HR00111790009,9700,NA,0,,NA,NA,NA,,,,97AE,9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,NO REGION IDENTIFIED,,,,~ORG-1144~ORG-2114~~~~~~,NA,,,,,,,,,,NA,NA,NA,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,95985269111,18,334786447,JUPITER,USA,UNITED STATES,99,PALM BEACH,NA,JUPITER,FL,ADVANCED FULL RANGE ENGINE (AFRE),AD92,ANGELQUE.WILLIAMS.HR0011@DARPA.MIL,3/26/2021,OTHER TRANSACTION AGREEMENT,,N,,WP,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,3/29/2021,ANGELQUE.WILLIAMS.HR0011@DARPA.MIL,3/26/2021,M,OTHER ADMINISTRATIVE ACTION,1SYX4,,USA,,"AEROJET ROCKETDYNE, INC.",AEROJET ROCKETDYNE  INC.,NA,MJLVU5WMX9M9,NA,MJLVU5WMX9M9,JUPITER,UNITED STATES,15270 ENDEAVOR DR,,NA,FLORIDA,334786447,18,9163554693,$0.00,$0.00,0,$0.00,1,1,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),Defense,Other DoD,Other DoD,Other DoD,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,0,2021-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,1/27/2022,7/27/2020,1/27/2022,2020,7/27/2020,0,FA86492099053,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8649,FA8649  AFRL RGKB,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBEQ,F4FBEQ AFRL RGF,91375182111,00,828012541,SHERIDAN,USA,UNITED STATES,33,SHERIDAN,NA,SHERIDAN,WY,"COVID-19 DIB
A LIGHTWEIGHT, PORTABLE ENGINE AND SENSOR SYSTEM WILL BE DEVELOPED AND BUILT, SUITABLE FOR ON BOARD STOWAGE IN F-22. THE SYSTEM WILL IMPROVE MISSION READINESS AND FLEXIBILITY, AND REDUCE COSTS AND THE LOGISTICS
FOOTPRINT.",AD92,JONATHAN.WEST.FA8649@US.AF.MIL,7/27/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,JONATHAN.WEST.FA8649@US.AF.MIL,7/27/2020,DANIEL.BULLOCK.5.FA8649@US.AF.MIL,7/17/2020,,,0NDX3,,USA,,"KENNON PRODUCTS, INC.",KENNON PRODUCTS INC,NA,VS7RME6MLKS5,NA,VS7RME6MLKS5,SHERIDAN,UNITED STATES,2071 N MAIN ST,,NA,WYOMING,828012541,00,3076746498,"$499,999.00","$499,999.00",499999,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,513190.7651707779,2020-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,1/31/2022,2/18/2021,1/31/2022,2021,9/14/2020,P00001,FA86492099131,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8649,FA8649  AFRL RGKB,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBEQ,F4FBEQ AFRL RGF,95429508111,05,460772904,ZIONSVILLE,USA,UNITED STATES,11,BOONE,NA,ZIONSVILLE,IN,IN-WING ENGINE PERFORMANCE RESTORATION,AD92,RICHARD.PORTER.12.FA8649@US.AF.MIL,3/3/2021,OTHER TRANSACTION AGREEMENT,,N,,WP,RICHARD.PORTER.12.FA8649@US.AF.MIL,3/3/2021,DONNA.SIZEMORE.FA8649@US.AF.MIL,2/18/2021,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,8CDA6,,USA,,AEROCORE TECHNOLOGIES LLC,AEROCORE TECHNOLOGIES LLC,NA,YY5XFMHYDFQ3,NA,YY5XFMHYDFQ3,ZIONSVILLE,UNITED STATES,8965 SNOWBERRY CT.,,NA,INDIANA,460772904,05,2036739736,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,0,2021-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,3/10/2022,6/30/2021,3/10/2022,2021,7/10/2017,P00019,HR00111790009,9700,NA,0,,NA,NA,97,,0400,,97AE,9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,NO REGION IDENTIFIED,,,,~ORG-1144~ORG-2114~~~~~~,NA,,,,,,,,,,NA,NA,NA,97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),9700,DEPT OF DEFENSE,HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97803210111,18,334786447,JUPITER,USA,UNITED STATES,99,PALM BEACH,NA,JUPITER,FL,ADVANCED FULL RANGE ENGINE (AFRE),AD92,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,7/1/2021,OTHER TRANSACTION AGREEMENT,,N,,WP,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,7/1/2021,JOSEPH.STEINBERGER.HR0011@SA97AE.DARPA,7/1/2021,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,1SYX4,,USA,,"AEROJET ROCKETDYNE, INC.",AEROJET ROCKETDYNE  INC.,NA,MJLVU5WMX9M9,NA,MJLVU5WMX9M9,JUPITER,UNITED STATES,15270 ENDEAVOR DR,,NA,FLORIDA,334786447,18,9163554693,"$457,701.00","$457,701.00",457701,$0.00,1,1,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),Defense,Other DoD,Other DoD,Other DoD,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,457701,2021-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,4/12/2022,11/23/2021,4/12/2022,2022,7/27/2020,P00001,FA86492099053,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8649,FA8649  AFRL RGKB,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBEQ,F4FBEQ AFRL RGF,100696923111,00,828012541,SHERIDAN,USA,UNITED STATES,33,SHERIDAN,NA,SHERIDAN,WY,"COVID-19 DIB
A LIGHTWEIGHT, PORTABLE ENGINE AND SENSOR SYSTEM WILL BE DEVELOPED AND BUILT, SUITABLE FOR ON BOARD STOWAGE IN F-22. THE SYSTEM WILL IMPROVE MISSION READINESS AND FLEXIBILITY, AND REDUCE COSTS AND THE LOGISTICS
FOOTPRINT.",AD92,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,11/23/2021,OTHER TRANSACTION AGREEMENT,,N,,WP,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,11/23/2021,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,11/23/2021,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0NDX3,,USA,,"KENNON PRODUCTS, INC.",KENNON PRODUCTS INC,NA,VS7RME6MLKS5,NA,VS7RME6MLKS5,SHERIDAN,UNITED STATES,2071 N MAIN ST,,NA,WYOMING,828012541,00,3076746498,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,0,2022-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,6/21/2023,8/21/2020,6/21/2023,2020,8/21/2020,0,FA86492099140,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8649,FA8649  AFRL RGKB,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBEQ,F4FBEQ AFRL RGF,92331307111,06,321145723,DAYTONA BEACH,USA,UNITED STATES,127,VOLUSIA,NA,DAYTONA BEACH,FL,"BUNDLED 5G UNMANNED AERIAL VEHICLE HARDWARE WITH ANALYTICS FOR ENVIRONMENTAL MANAGEMENT USING PHOTOGRAMMETRY AND VEGETATIVE ANALYSIS SOFTWARE TOOLKIT (VAST), A CODELESS ARTIFICIAL INTELLIGENCE (AI) SEARCH ENGINE FOR THE PHYSICAL WORLD",AD92,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,9/15/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,2/26/2021,DIAMONT.DANIEL.FA8649@US.AF.MIL,8/17/2020,,,83BX3,,USA,,ROBOTIC SERVICES INC,ROBOTIC SERVICES INC,NA,FEKFH16UQ5F3,NA,Z3VXKK9S3623,DAYTONA BEACH,UNITED STATES,800 S CLYDE MORRIS BLVD,,NA,FLORIDA,321145723,06,6306079807,"$3,000,000.00","$750,000.00",750000,"$6,000,000.00",1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,769787.6873315416,2020-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,BROAD AGENCY ANNOUNCEMENT,PROTOTYPE,6/21/2023,9/9/2020,6/21/2023,2020,8/21/2020,P00001,FA86492099140,9700,NA,0,,NA,NA,NA,,,,5700,9700,DEPT OF DEFENSE,FA8649,FA8649  AFRL RGKB,NO REGION IDENTIFIED,AFMC,ORG-2825,AFMC,~ORG-1144~ORG-2252~ORG-2825~ORG-3985~~~~,NA,AFRL,ORG-3985,AIR FORCE RESEARCH LABORATORY,,,,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F4FBEQ,F4FBEQ AFRL RGF,92341055111,06,321145723,DAYTONA BEACH,USA,UNITED STATES,127,VOLUSIA,NA,DAYTONA BEACH,FL,"BUNDLED 5G UNMANNED AERIAL VEHICLE HARDWARE WITH ANALYTICS FOR ENVIRONMENTAL MANAGEMENT USING PHOTOGRAMMETRY AND VEGETATIVE ANALYSIS SOFTWARE TOOLKIT (VAST), A CODELESS ARTIFICIAL INTELLIGENCE (AI) SEARCH ENGINE FOR THE PHYSICAL WORLD",AD92,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,9/15/2020,OTHER TRANSACTION AGREEMENT,,N,,WP,CATHERINE.STROPKI.1.FA8649@US.AF.MIL,2/26/2021,DIAMONT.DANIEL.FA8649@US.AF.MIL,9/8/2020,B,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,83BX3,,USA,,ROBOTIC SERVICES INC,ROBOTIC SERVICES INC,NA,FEKFH16UQ5F3,NA,Z3VXKK9S3623,DAYTONA BEACH,UNITED STATES,800 S CLYDE MORRIS BLVD,,NA,FLORIDA,321145723,06,6306079807,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,Applied Research (6.2),R&D,0,2020-01-01,TRUE
NA,H,COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,12/31/2016,7/28/2016,12/31/2016,2016,7/28/2016,P00004,FA88111690003,9700,NA,0,,NA,NA,57,,3600,,5700,9700,DEPT OF DEFENSE,FA8811,FA8811  LAUNCH SYSTEMS PKK LE,NO REGION IDENTIFIED,AFSPC,ORG-2834,AFSPC,~ORG-1144~ORG-2252~ORG-2834~ORG-3800~ORG-5279~~~,NA,SMC,ORG-3800,SPACE AND MISSILE COMMAND,PEO-SPACE2,ORG-5279,SPACE SYSTEMS2,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F2TS2A,F2TS2A SMC LE,66952119111,30,913041967,CANOGA PARK,USA,UNITED STATES,37,LOS ANGELES,NA,CANOGA PARK,CA,ROCKET PROPULSION SYSTEM PROTOTYPE,2845,DEBRA.MCNEIL@OT5700.FA8811,8/1/2016,OTHER TRANSACTION AGREEMENT,,N,,WP,FPDSADMIN,6/28/2019,DEBRA.MCNEIL@OT5700.FA8811,8/1/2016,M,OTHER ADMINISTRATIVE ACTION,,,USA,,"AEROJET ROCKETDYNE OF DE, INC",GENCORP INC.,NA,F8F5V4MJ2KX2,NA,JCZYYYQ7JGF5,CANOGA PARK,UNITED STATES,8900 DESOTO AVE,,NA,CALIFORNIA,913041967,30,8185860551,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,ROCKET ENGINES AND COMPONENTS,Products,Engines & Power Plants,Engines & Power Plants,Engines & Power Plants,0,2016-01-01,NA
NA,H,COMPETED,CS,COST SHARING,PROGRAM SOLICITATION,PROTOTYPE,12/31/2016,8/5/2016,12/31/2016,2016,8/5/2016,P00005,FA88111690003,9700,NA,0,,NA,NA,57,,3600,,5700,9700,DEPT OF DEFENSE,FA8811,FA8811  LAUNCH SYSTEMS PKK LE,NO REGION IDENTIFIED,AFSPC,ORG-2834,AFSPC,~ORG-1144~ORG-2252~ORG-2834~ORG-3800~ORG-5279~~~,NA,SMC,ORG-3800,SPACE AND MISSILE COMMAND,PEO-SPACE2,ORG-5279,SPACE SYSTEMS2,,,,NA,NA,NA,5700,DEPT OF THE AIR FORCE,9700,DEPT OF DEFENSE,F2TS2A,F2TS2A SMC LE,67094780111,30,913041967,CANOGA PARK,USA,UNITED STATES,37,LOS ANGELES,NA,CANOGA PARK,CA,ROCKET PROPULSION SYSTEM PROTOTYPE,2845,DAVID.DINIZ@OT5700.FA8811,8/8/2016,OTHER TRANSACTION AGREEMENT,,N,,WP,FPDSADMIN,6/28/2019,DAVID.DINIZ@OT5700.FA8811,8/8/2016,A,"ADDITIONAL WORK (NEW AGREEMENT, JUSTIFICATION REQUIRED)",,,USA,,"AEROJET ROCKETDYNE OF DE, INC",GENCORP INC.,NA,F8F5V4MJ2KX2,NA,JCZYYYQ7JGF5,CANOGA PARK,UNITED STATES,8900 DESOTO AVE,,NA,CALIFORNIA,913041967,30,8185860551,$0.00,$0.00,0,$0.00,1,1,DEPT OF THE AIR FORCE,Defense,Air Force,Air Force,Air Force,ROCKET ENGINES AND COMPONENTS,Products,Engines & Power Plants,Engines & Power Plants,Engines & Power Plants,0,2016-01-01,NA
